id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27076223,Rental unit in Lisboa · ★4.89 · 3 bedrooms · 4 beds · 1 bath,8361172,Camila And Cynthia,Lisboa,Santa Maria Maior,38.710926,-9.140395,Entire home/apt,189,3,150,2023-05-29,2.56,8,61,68,79119/AL
27079572,Home in Ericeira · ★4.91 · 3 bedrooms · 6 beds · 2 baths,131068428,Sergio,Mafra,Ericeira,38.9634,-9.41817,Entire home/apt,225,3,48,2023-05-26,1.02,3,302,8,16835/AL
27079874,Rental unit in Lisboa · ★4.98 · 1 bedroom · 1 bed · 1 bath,387186,Nuno,Lisboa,Santa Maria Maior,38.70979,-9.13319,Entire home/apt,155,3,266,2023-05-26,4.51,8,9,63,62296/AL
27080799,Rental unit in Lisboa · ★4.70 · 1 bedroom · 1 bed · 2 shared baths,17638903,Maria De Jesus,Lisboa,Avenidas Novas,38.74168,-9.14538,Private room,61,1,33,2023-05-17,0.68,46,354,15,
27081216,Rental unit in Lisboa · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,17638903,Maria De Jesus,Lisboa,Avenidas Novas,38.74148,-9.14533,Private room,63,1,30,2023-05-18,0.52,46,352,11,
27081534,Serviced apartment in Lisboa · ★4.59 · 1 bedroom · 1 bed · 2 shared baths,17638903,Maria De Jesus,Lisboa,Avenidas Novas,38.74155,-9.1444,Hotel room,58,1,29,2023-05-15,0.59,46,356,19,66436/AL
27083493,Rental unit in Lisboa · ★4.95 · 3 bedrooms · 6 beds · 3 baths,13750296,Ana,Lisboa,Santa Maria Maior,38.71244,-9.13465,Entire home/apt,380,3,148,2023-06-11,2.52,17,278,38,61516/AL
27086651,Rental unit in Lisboa · ★4.77 · 1 bedroom · 2 beds · 1 bath,19972168,Alcobia,Lisboa,Penha de Frana,38.72911,-9.12773,Entire home/apt,60,3,13,2020-02-25,0.25,3,0,0,75375/AL
27089469,Rental unit in Estoril · ★4.87 · 4 bedrooms · 6 beds · 1 bath,25391913,Portugal Portfolio,Cascais,Cascais e Estoril,38.70676,-9.40559,Entire home/apt,385,3,23,2023-01-11,0.39,42,232,5,76117/AL
27098889,Boutique hotel in Lisboa · 1 bedroom · 1 bed · 1 private bath,155249798,João,Lisboa,Misericrdia,38.71192,-9.15309,Hotel room,120,1,1,2022-02-08,0.06,8,201,0,60284/AL
27099032,Boutique hotel in Lisboa · 1 bedroom · 1 bed · 1 private bath,155249798,João,Lisboa,Misericrdia,38.71192,-9.15309,Hotel room,140,1,1,2020-02-23,0.02,8,230,0,60284/AL
27099061,Boutique hotel in Lisboa · 1 bedroom · 1 bed · 1 private bath,155249798,João,Lisboa,Misericrdia,38.71118,-9.15208,Hotel room,140,1,1,2018-08-09,0.02,8,231,0,60284/AL
27102900,Boutique hotel in Lisboa · 1 bedroom · 1 bed · 1 private bath,155249798,João,Lisboa,Misericrdia,38.71192,-9.15309,Hotel room,160,1,0,,,8,253,0,60284/AL
27103523,Boutique hotel in Lisboa · 1 bedroom · 1 bed · 1 private bath,155249798,João,Lisboa,Misericrdia,38.71148,-9.15191,Hotel room,160,1,0,,,8,248,0,60284/AL
27109429,Rental unit in Lisboa · ★4.73 · 1 bedroom · 2 beds · 1 bath,18179753,Bruno&Selma,Lisboa,Santa Maria Maior,38.71083,-9.12904,Entire home/apt,62,2,111,2023-06-10,1.92,2,152,58,61257/AL
27110681,Rental unit in Estoril · ★4.95 · 1 bedroom · 2 beds · 1 bath,204054778,Helena,Cascais,Cascais e Estoril,38.71109,-9.40501,Entire home/apt,54,4,37,2022-12-12,0.63,1,0,17,62972/AL
27121190,Rental unit in Lisboa · ★4.95 · 3 bedrooms · 4 beds · 2 baths,199384318,Nathalie,Lisboa,Santo Antnio,38.72338,-9.14295,Entire home/apt,192,1,21,2023-06-10,0.35,5,164,14,76369/AL
26840843,Rental unit in Lisboa · ★4.65 · 2 bedrooms · 3 beds · 2 baths,195599033,Elda,Lisboa,Misericrdia,38.71232,-9.14619,Entire home/apt,166,3,123,2023-05-26,2.08,1,229,30,67662/AL
27128226,Rental unit in Oeiras · ★4.97 · 2 bedrooms · 4 beds · 1 bath,204213235,Ana,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.68718,-9.31476,Entire home/apt,135,3,33,2023-04-29,0.56,1,63,10,77624/AL
27130792,Rental unit in Lisboa · ★5.0 · 2 bedrooms · 3 beds · 1 bath,192128108,Teresa,Lisboa,Belm,38.69664,-9.19925,Entire home/apt,60,2,8,2019-09-22,0.14,4,0,0,61900/AL
26844351,Rental unit in Lisboa · ★4.70 · 1 bedroom · 2 beds · 1 bath,192473183,Moniece,Lisboa,Estrela,38.70479,-9.16655,Entire home/apt,86,1,128,2023-06-10,2.16,9,18,31,77523/AL
26844747,Rental unit in Lisboa · ★4.86 · Studio · 1 bed · 1 bath,153218330,Deb,Lisboa,Beato,38.73466,-9.11844,Entire home/apt,78,2,77,2023-06-03,1.30,1,13,31,77823/AL
26677799,Rental unit in Cruz Quebrada · ★4.90 · 1 bedroom · 2 beds · 1 bath,81263617,Joana,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70019,-9.23908,Entire home/apt,120,3,10,2023-06-02,0.96,1,183,10,136082/AL
26853436,Rental unit in Lisboa · ★4.91 · 2 bedrooms · 2 beds · 1 bath,49096239,Gonçalo,Lisboa,Santa Maria Maior,38.71011,-9.13568,Entire home/apt,300,15,11,2023-06-03,0.18,12,219,6,Exempt
26858272,Rental unit in Lisboa · ★4.51 · 1 bedroom · 1 bed · 1 bath,219875326,"Stefany, Tiago, Arthur & Cecy",Lisboa,Arroios,38.7163,-9.13922,Entire home/apt,58,1,132,2023-05-08,2.23,40,17,44,78167/AL
26859473,Home in Sintra · 2 bedrooms · 3 beds · 1 bath,200459872,Alice,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79258,-9.38296,Entire home/apt,70,3,1,2019-08-12,0.02,1,2,0,77492/AL
26678880,Camper/RV in Carcavelos · ★4.71 · 2 beds · 1 bath,198874732,Renata,Cascais,Carcavelos e Parede,38.68743,-9.32705,Entire home/apt,90,4,7,2022-08-21,0.12,1,164,1,Exempt
26678915,Rental unit in Lisboa · 2 bedrooms · 5 beds · 1 bath,135491529,Miguel,Lisboa,Parque das Naes,38.7623,-9.10234,Entire home/apt,85,3,2,2018-07-12,0.03,1,0,0,Exempt
26681984,Rental unit in Lisbon · ★5.0 · 2 bedrooms · 3 beds · 1 bath,688914,Luis,Lisboa,Santo Antnio,38.72122,-9.14242,Entire home/apt,219,1,10,2023-04-30,0.17,35,108,1,73885/AL
27131006,Rental unit in Lisboa · ★4.93 · 1 bedroom · 1 bed · 1 bath,204237813,Vasco,Lisboa,Arroios,38.71566,-9.13781,Entire home/apt,90,3,106,2023-06-05,1.79,1,8,26,74782/AL
27133966,Rental unit in Lisboa · ★4.20 · 1 bedroom · 1 bed · 2.5 shared baths,195616739,Tomate & Gala,Lisboa,Estrela,38.70331,-9.16684,Private room,64,2,121,2023-05-02,2.05,8,263,25,
27135344,Rental unit in Mafra · ★4.91 · 2 bedrooms · 2 beds · 1 bath,230182,Isira & Sunbee,Mafra,Santo Isidoro,39.00894,-9.38804,Entire home/apt,65,3,54,2022-11-01,0.91,2,233,8,78636/AL
27136794,Rental unit in Mafra · ★4.92 · 2 bedrooms · 3 beds · 2 baths,127314813,Ana,Mafra,Mafra,38.93263,-9.33332,Entire home/apt,110,4,26,2023-05-24,0.44,19,280,12,77860/AL
26861641,Rental unit in Ericeira · ★4.86 · 2 bedrooms · 2 beds · 2 baths,3327663,Rui,Mafra,Ericeira,38.9609,-9.41606,Entire home/apt,135,5,29,2023-05-06,0.49,18,212,5,77170/AL
26866079,Rental unit in Lisboa · ★4.39 · Studio · 1 bed · 1 bath,169304854,Rosaria,Lisboa,Santa Maria Maior,38.71266,-9.12472,Entire home/apt,60,2,141,2023-05-20,2.43,2,79,42,18382/AL
26866869,Rental unit in Ericeira · ★4.94 · 1 bedroom · 3 beds · 2 baths,58586145,Carlos,Mafra,Ericeira,38.9694,-9.41333,Entire home/apt,65,3,18,2021-10-03,0.35,1,0,0,92021/AL
27139172,Cottage in Labrugeira · ★4.23 · 5 bedrooms · 5 beds · 3 baths,201065775,João,Alenquer,Ventosa,39.12058,-9.07475,Entire home/apt,203,1,57,2023-05-20,0.96,1,299,5,512219
27147521,Rental unit in Lisboa · ★4.46 · 1 bedroom · 2 beds · 1 bath,64613320,Madragoa,Lisboa,So Vicente,38.71768,-9.13161,Entire home/apt,96,4,61,2023-05-10,1.04,20,244,20,87456321
26682697,Rental unit in Lisboa · ★4.38 · 3 bedrooms · 4 beds · 2.5 baths,201244983,Pedro,Lisboa,Misericrdia,38.70841,-9.14598,Entire home/apt,340,2,29,2022-10-30,0.49,4,239,6,77106/AL
26683531,Rental unit in Lisboa · ★4.43 · 3 bedrooms · 4 beds · 2.5 baths,201244983,Pedro,Lisboa,Misericrdia,38.70841,-9.14598,Entire home/apt,340,2,44,2023-03-28,0.75,4,238,7,77107/AL
26684166,Rental unit in Lisboa · ★4.68 · 3 bedrooms · 4 beds · 2.5 baths,201244983,Pedro,Lisboa,Misericrdia,38.70841,-9.14598,Entire home/apt,340,2,22,2023-05-26,0.37,4,219,2,77108/AL
26871759,Rental unit in Ericeira · 2 bedrooms · 3 beds · 1 bath,202104749,Maria,Mafra,Ericeira,38.96133,-9.4164,Entire home/apt,120,4,1,2021-08-18,0.05,1,83,0,52578/AL
26688682,Rental unit in Lisboa · ★4.67 · 1 bedroom · 1 bed · 1 bath,200650698,Michel,Lisboa,Santa Maria Maior,38.71409,-9.13499,Entire home/apt,90,3,93,2023-06-12,1.55,1,159,34,26667/AL
26688769,Rental unit in Lisboa · ★4.60 · 1 bedroom · 3 beds · 1 bath,84627990,Sarah & Pedro,Lisboa,Estrela,38.71109,-9.16963,Entire home/apt,76,1,259,2023-05-28,4.33,45,131,58,75008/AL
26689300,Rental unit in Lisboa · ★4.71 · 2 bedrooms · 4 beds · 1 bath,84627990,Sarah & Pedro,Lisboa,Ajuda,38.70459,-9.19784,Entire home/apt,95,1,243,2023-06-04,4.08,45,181,65,75006/AL
27151109,Guest suite in Ericeira · ★4.81 · Studio · 3 beds · 1.5 baths,157128049,Alessandra,Mafra,Ericeira,38.96304,-9.4181,Private room,116,3,27,2023-06-09,0.58,1,323,5,
26879345,Rental unit in Lisboa · ★4.81 · 1 bedroom · 1 bed · 1 bath,5863476,Lisbon Dreams,Lisboa,Estrela,38.71129,-9.15605,Entire home/apt,195,3,16,2023-04-11,0.27,6,269,3,63943/AL
27156587,Rental unit in Lisboa · ★4.56 · 1 bedroom · 1 bed · 1 bath,55442387,Ana Paula,Lisboa,Santa Maria Maior,38.71265,-9.12622,Entire home/apt,45,3,52,2020-09-28,0.88,4,103,0,78178/AL
27157166,Rental unit in Lisboa · ★4.84 · 4 bedrooms · 6 beds · 4 baths,62521369,Maria,Lisboa,So Vicente,38.71833,-9.13222,Entire home/apt,582,2,95,2023-05-15,1.61,32,275,20,60543/AL
27157799,Loft in Cascais · ★5.0 · 2 bedrooms · 3 beds · 2 baths,16871916,Marie,Cascais,Cascais e Estoril,38.69539,-9.41996,Entire home/apt,252,3,128,2023-06-07,2.17,8,184,34,58357/AL
27159169,Rental unit in Lisboa · ★4.54 · 1 bedroom · 1 bed · 1 bath,55442387,Ana Paula,Lisboa,Santa Maria Maior,38.71104,-9.12834,Entire home/apt,40,3,37,2019-11-09,0.62,4,132,0,78178/AL
26879832,Guesthouse in Sintra · ★4.93 · 1 bedroom · 1 bed · 1 bath,89598266,Joana,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79319,-9.37597,Entire home/apt,125,2,179,2023-06-05,3.14,1,319,54,67593/AL
27161014,Rental unit in Lisboa · ★4.58 · 2 bedrooms · 3 beds · 1 bath,139712866,Mariana,Lisboa,Arroios,38.722,-9.1379,Entire home/apt,95,2,80,2023-05-25,1.37,7,65,32,57439/AL
27178424,Rental unit in Lisboa · ★4.78 · 2 bedrooms · 3 beds · 1.5 baths,148767697,Daniel,Lisboa,So Vicente,38.71769,-9.12395,Entire home/apt,105,1,212,2023-06-10,3.96,1,176,76,81877/AL
27181367,Rental unit in Lisboa · ★4.69 · Studio · 1 bed · 1 bath,192473183,Moniece,Lisboa,Estrela,38.70479,-9.16655,Entire home/apt,57,1,95,2023-05-27,1.61,9,40,37,78712/AL
26700287,Guesthouse in Lisboa · ★4.68 · 1 bedroom · 1 bed · 1 private bath,188363666,Pedro,Lisboa,Arroios,38.72649,-9.13463,Private room,107,2,269,2023-05-28,4.62,6,350,162,71027/AL
26710990,Townhouse in Ericeira · ★4.94 · 4 bedrooms · 4 beds · 2 baths,143284931,Ana,Mafra,Ericeira,38.97501,-9.41576,Entire home/apt,197,3,16,2023-05-28,0.27,1,134,11,8135/AL
26881148,Camper/RV in Colares · ★4.88 · 1 bedroom · 1 bed · 1 bath,38216660,Isabel,Sintra,Colares,38.81378,-9.46015,Entire home/apt,30,3,32,2023-05-28,0.55,2,222,8,Exempt
26884552,Rental unit in Cascais · ★4.92 · 1 bedroom · 1 bed · 1 bath,202220950,Casas De Cascais,Cascais,Cascais e Estoril,38.70319,-9.43453,Entire home/apt,125,3,12,2022-09-08,0.20,1,213,4,77661/AL
26714550,Rental unit in Lisboa · ★4.48 · 2 bedrooms · 2 beds · 1 bath,34995760,Maria,Lisboa,Santa Maria Maior,38.71541,-9.13342,Entire home/apt,111,4,61,2023-05-30,1.02,1,141,17,76877/AL
